Lat,Lon,Address,Fire_final,Risk
38.03433978,-78.47674815,332 PARKWAY ST,1,3
38.03426774,-78.47657397,336 PARKWAY ST,0,1
38.04627509,-78.48283397,1451 RUTLEDGE AVE,0,2
38.02865254,-78.4623595,408 ARBOR CIR,1,3
38.02016837,-78.50790905,915 BING LN,0,2
38.03939125,-78.48316455,707 CYNTHIANNA AVE,0,2
38.02018152,-78.50788955,917 BING LN,0,1
38.02102607,-78.51774744,2422 SUNSET RD,0,1
38.02108897,-78.51836378,2421 SUNSET RD,0,2
38.02258598,-78.47233816,1107 LEONARD ST,0,2
38.02232431,-78.4717794,1112 LEONARD ST,0,1
38.01678652,-78.4722224,945 RIVES ST,0,1
38.01886592,-78.47429726,1102 MONTROSE AVE,0,2
38.02350933,-78.50052508,1432 BRIARCLIFF AVE,0,1
38.02139531,-78.49767003,804 ORANGEDALE AVE,0,1
38.02695095,-78.50445563,316 VALLEY RD EXT,0,1
38.02275238,-78.49665164,744 ORANGEDALE AVE,0,1
38.02691759,-78.50443831,318 VALLEY RD EXT,0,1
38.02976977,-78.50934911,1721 JEFFERSON PARK AVE,1,3
38.06163286,-78.49602337,2209 NORTH BERKSHIRE RD,0,1
38.03728392,-78.50794885,309 EMMET ST,0,2
38.02774307,-78.51159493,1901 JEFFERSON PARK AVE,0,1
38.02792854,-78.50154494,1300 KING ST,0,1
38.03486368,-78.499341,201 14TH ST,0,1
38.03879446,-78.49001084,923 PRESTON AVE,0,2
38.03879446,-78.49001084,923 PRESTON AVE,0,1
38.03879446,-78.49001084,923 PRESTON AVE,0,1
38.04448934,-78.49962319,1820 FENDALL AVE,0,1
38.05040001,-78.48485615,1608 GREENLEAF LN,0,1
38.04436862,-78.49911319,1817 FENDALL AVE,0,1
38.02628211,-78.50678632,105 THOMAS DR,0,1
38.02590723,-78.5080486,227 SHAMROCK RD,0,1
38.02559287,-78.50533134,1523 BROAD AVE,0,1
38.02142018,-78.49649517,625 BAILEY RD,0,2
38.02551118,-78.5059596,1529 BROAD AVE,0,2
38.02573537,-78.50724615,236 SHAMROCK RD,0,1
38.02575592,-78.50771463,231 SHAMROCK RD,0,1
38.05105291,-78.48528497,1618 GREENLEAF LN,0,1
38.04435198,-78.48064807,1417 WESTWOOD RD,0,1
38.04436499,-78.48038725,1415 WESTWOOD RD,0,1
38.04405391,-78.48223179,1434 WESTWOOD RD,0,1
38.04406174,-78.48250727,1438 WESTWOOD RD,0,1
38.05020554,-78.48280455,1608 ROSE HILL DR,0,1
38.05002783,-78.4827959,1606 ROSE HILL DR,0,1
38.02155146,-78.49754888,800 ORANGEDALE AVE,0,1
38.02940342,-78.47936855,401 WATER ST,0,2
38.03209963,-78.47966129,217 JEFFERSON ST,0,2
38.0202432,-78.48178929,702 ALTAVISTA AVE,0,1
38.01943427,-78.49667503,966 ROCK CREEK RD,0,1
38.01676061,-78.48389783,103 BLINCOE LN,0,1
38.02177638,-78.47989718,717 MONTROSE AVE,0,1
38.01663085,-78.48398585,105 BLINCOE LN,0,2
38.01648334,-78.48375895,109 BLINCOE LN,0,1
38.01642768,-78.48365817,111 BLINCOE LN,0,1
38.03451627,-78.47777618,514 PARK PLZ,0,1
38.01852478,-78.49367655,211 BROOKWOOD DR,0,1
38.04966125,-78.50740657,2400 ARLINGTON BLVD,0,1
38.03531021,-78.49777053,1309 WERTLAND ST,0,3
38.02405894,-78.45566442,309 RIVERSIDE AVE,0,1
38.03531021,-78.49777053,1309 WERTLAND ST,0,1
38.02530066,-78.45488111,321 RIVERSIDE AVE,0,1
38.02405894,-78.45566442,309 RIVERSIDE AVE,0,1
38.03333952,-78.49610111,1107 MAIN ST,0,1
38.03290953,-78.48066844,100 HIGH ST,0,1
38.03374555,-78.49850525,1309 MAIN ST,0,1
38.03409919,-78.49939221,1397 MAIN ST,0,2
38.03161353,-78.49250711,840 MAIN ST,0,1
38.0316806,-78.48203566,200 MARKET ST,0,1
38.05912572,-78.49748453,2208 WAYNE AVE,0,2
38.05835105,-78.48564601,1614 BRANDYWINE DR,0,1
38.05863529,-78.49952637,2224 WAYNE AVE,0,1
38.02628143,-78.50586884,114 THOMAS DR,0,1
38.05833188,-78.49810154,2216 WAYNE AVE,0,1
-90,-152.6442705,208 SOUTH ST,0,1
38.02415153,-78.49607759,715 ORANGEDALE AVE,0,2
38.04405217,-78.48200937,1432 WESTWOOD RD,0,2
38.05070983,-78.48544852,1614 GREENLEAF LN,1,3
38.05070983,-78.48544852,1614 GREENLEAF LN,1,3
38.05070983,-78.48544852,1614 GREENLEAF LN,1,3
38.04984734,-78.48280744,1604 ROSE HILL DR,0,1
38.0162771,-78.48326618,117 BLINCOE LN,0,1
38.02512032,-78.49415658,105 UNIVERSITY MNR,0,1
38.01574648,-78.480283,209 PALATINE AVE,0,1
38.02616097,-78.51941405,100 APPLE TREE RD,0,1
38.02324564,-78.49566909,737 PROSPECT AVE,0,1
38.02692963,-78.50233283,505 PATON ST,0,1
38.01831332,-78.51321941,2601 JEFFERSON PARK AVE,0,1
38.01867279,-78.51678792,2672 JEFFERSON PARK CIR,1,2
38.02733295,-78.48380065,229 DICE ST,0,1
38.04335782,-78.49119231,117 AMHERST CMN,0,2
38.03387095,-78.47894746,428 2ND ST,0,1
38.05830848,-78.47485287,110 HOLLY CT,0,1
38.05779217,-78.474733,102 HOLLY CT,0,2
38.01411166,-78.47234531,1311 MOUNTAIN VIEW ST,0,3
38.05875266,-78.48587465,1605 BRANDYWINE DR,0,1
38.05579672,-78.47760398,1621 CONCORD DR,0,1
38.03292121,-78.48120182,120 HIGH ST,0,1
38.02373797,-78.45587201,305 RIVERSIDE AVE,0,1
38.03264833,-78.49425264,909 MAIN ST,0,1
38.04338959,-78.49326225,1129 PRESTON AVE,0,1
38.03264833,-78.49425264,909 MAIN ST,0,1
38.02025754,-78.47419725,105 MONTICELLO AVE,0,1
38.02025754,-78.47419725,105 MONTICELLO AVE,0,1
38.03012344,-78.48165879,105 WATER ST,0,1
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.05291153,-78.50069305,1137 EMMET ST,0,1
38.0604234,-78.49356537,1807 EMMET ST,0,1
38.03081686,-78.47787033,206 5TH ST,0,2
38.03051401,-78.48116828,112 MAIN ST,0,1
38.0424035,-78.49292108,1111 PRESTON AVE,0,1
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.01945652,-78.4726392,1400 MONTICELLO RD,1,3
38.0273543,-78.47431291,110 GOODMAN ST,0,2
-90,-152.6442705,250 MAIN ST,0,1
38.0328783,-78.47936812,205 HIGH ST,0,1
38.0328783,-78.47936812,205 HIGH ST,0,2
-90,-152.6442705,408 MARKET ST,0,1
-90,-152.6442705,100 SOUTH ST,0,2
-90,-152.6442705,100 SOUTH ST,0,1
38.02119409,-78.51058527,2304 CRESTMONT AVE,0,1
38.02130574,-78.51199077,2320 CRESTMONT AVE,0,1
38.02087465,-78.51041974,1711 CHERRY AVE,0,1
38.01919301,-78.50949084,316 CLEVELAND AVE,0,1
38.01895044,-78.5101179,2510 WILLARD DR,0,1
38.02012497,-78.5111946,213 CLEVELAND AVE,0,2
38.01948739,-78.5103394,2500 WILLARD DR,0,1
38.01899155,-78.5088249,328 CLEVELAND AVE,0,2
38.04470736,-78.48021969,1412 RUGBY AVE,0,2
38.01328433,-78.51577687,305 MIDDLETON LN,0,3
38.02084905,-78.50774578,908 RAINIER RD,0,2
38.01762092,-78.46834472,815 NASSAU ST,0,1
38.01752644,-78.47039384,908 RIVES ST,0,1
38.04249827,-78.48726997,1604 AMHERST ST,0,1
38.01747271,-78.46844817,817 NASSAU ST,0,1
38.0429604,-78.48838074,1609 AMHERST ST,0,1
38.04301302,-78.48802169,1607 AMHERST ST,0,1
38.02356598,-78.47703784,807 MONTICELLO AVE,0,2
38.02336077,-78.47741448,802 MONTICELLO AVE,0,2
38.03091072,-78.50792278,1620 JEFFERSON PARK AVE,0,2
38.03020138,-78.481419,109 WATER ST,0,1
38.02548957,-78.47758525,710 HINTON AVE,0,1
38.02977098,-78.49235961,721 NALLE ST,0,2
38.02977098,-78.49235961,721 NALLE ST,0,2
38.02704609,-78.47539944,712 GRAVES ST,0,2
38.02887632,-78.49830866,1010 KING ST,0,2
38.02021234,-78.48891863,208 HARTMANS MILL RD,0,1
38.0194647,-78.48595564,506 ROCKLAND AVE,0,1
38.01896503,-78.50016812,800 SHAMROCK RD,0,2
38.02049873,-78.51058519,1715 CHERRY AVE,0,1
38.02993801,-78.48966707,606 DELEVAN ST,0,1
38.02949177,-78.48986418,605 DICE ST,0,1
38.02434037,-78.51101553,400 ROBERTSON AVE,1,3
38.02431367,-78.51131415,304 ROBERTSON AVE,0,1
38.02427182,-78.51198037,212 ROBERTSON AVE,0,2
38.02429871,-78.51213759,210 ROBERTSON AVE,0,1
38.02427482,-78.51326291,118 ROBERTSON AVE,1,3
38.03789322,-78.5101342,1928 LEWIS MOUNTAIN RD,0,1
38.02426132,-78.51361857,114 ROBERTSON AVE,1,3
38.03850005,-78.51500101,2015 LEWIS MOUNTAIN RD,1,3
38.03850005,-78.51500101,2015 LEWIS MOUNTAIN RD,1,3
38.04231006,-78.47789241,1210 EDGE HILL RD,0,1
38.04221169,-78.47769923,1208 EDGE HILL RD,0,1
38.05556027,-78.4778509,1617 CONCORD DR,0,1
38.05564302,-78.47537606,1436 KENWOOD LN,0,2
38.05533932,-78.47744238,1429 FOXBROOK LN,0,1
38.02600277,-78.50272129,1407 BAKER ST,0,1
38.03842656,-78.50026775,1538 VIRGINIA AVE,0,2
38.03773419,-78.5093509,1918 LEWIS MOUNTAIN RD,0,3
38.04142868,-78.49622396,621 MADISON AVE,0,2
38.02713022,-78.51055547,102 SHAMROCK RD,0,1
38.04326863,-78.49169656,102 BARBOUR DR,0,1
38.0410289,-78.47815609,1717 ALLIED ST,0,1
38.04075617,-78.47823979,1724 ALLIED ST,0,1
38.01502872,-78.50263427,509 HARRIS RD,0,2
38.01531734,-78.50388669,413 HARRIS RD,0,1
38.02090786,-78.51327169,105 HAMMOND ST,0,1
38.01643893,-78.50457283,2518 NAYLOR ST,0,1
38.01551635,-78.50229643,110 WELK PL,0,1
38.01630263,-78.50462577,2520 NAYLOR ST,0,1
38.01523511,-78.50346915,501 HARRIS RD,0,2
38.01564257,-78.503209,102 WELK PL,0,2
38.01559071,-78.50299884,104 WELK PL,0,1
38.05528774,-78.47705955,1423 FOXBROOK LN,0,2
38.02422923,-78.51345445,116 ROBERTSON AVE,0,1
38.05511266,-78.48077462,1601 GROVE RD,0,1
38.02926216,-78.47286297,210 10TH ST,0,1
38.02162467,-78.5118248,2324 CRESTMONT AVE,0,1
38.03943613,-78.48762764,912 HENRY AVE,0,1
38.03947971,-78.48971581,934 CHARLTON AVE,1,3
38.03947971,-78.48971581,934 CHARLTON AVE,1,3
38.03917967,-78.48855233,919 CHARLTON AVE,0,1
38.0287745,-78.49641068,919 CHERRY AVE,0,1
38.04230798,-78.49611439,808 CABELL AVE,0,1
38.04190997,-78.5139923,2115 MORRIS RD,1,3
38.0206727,-78.51969319,223 HUNTLEY AVE,0,1
38.0205755,-78.51977394,225 HUNTLEY AVE,0,1
38.04182389,-78.50014722,600 RUGBY RD,1,3
38.04182389,-78.50014722,600 RUGBY RD,1,3
38.04171808,-78.51421857,2117 MORRIS RD,0,1
38.03945425,-78.473036,750 PARK ST,0,1
38.0391479,-78.47336201,736 PARK ST,0,1
38.01709963,-78.51405001,120 OLD LYNCHBURG RD,0,1
38.0390149,-78.47349589,734 PARK ST,0,2
38.01656309,-78.51484479,201 OLD LYNCHBURG RD,0,2
38.01717767,-78.51151709,108 PARK LN,0,1
38.01659214,-78.5135998,118 MONTE VISTA AVE,0,2
38.01570366,-78.51431994,211 MONTE VISTA AVE,0,1
38.0157713,-78.51395647,208 MONTE VISTA AVE,0,1
38.01550068,-78.5147911,222 OLD LYNCHBURG RD,0,1
38.0218053,-78.47026413,308 CARLTON RD,0,2
38.04213571,-78.49838703,619 PRESTON PL,0,2
38.02617208,-78.5134173,2100 JEFFERSON PARK AVE,0,2
38.02258048,-78.51863245,142 STRIBLING AVE,0,1
38.02617208,-78.5134173,2100 JEFFERSON PARK AVE,0,1
38.04228391,-78.47833896,143 BIRDWOOD CT,0,1
38.05004869,-78.48346955,1602 DEL MAR DR,0,1
38.02704252,-78.51984237,109 APPLE TREE RD,0,1
38.05003354,-78.48324069,1600 DEL MAR DR,0,1
38.03924297,-78.51366594,108 LEWIS MOUNTAIN CIR,0,1
38.01577357,-78.50436294,105 LODGE CREEK CIR,0,1
38.02406771,-78.48114599,602 BOLLING AVE,0,2
38.02384783,-78.47541359,837 BELMONT AVE,0,1
38.03829404,-78.46786674,858 ST CHARLES AVE,0,1
38.019074,-78.48612278,1510 ROSA TER,0,1
38.01922403,-78.48602327,1504 ROSA TER,0,2
38.02365668,-78.47951758,701 BOLLING AVE,1,3
38.02365668,-78.47951758,701 BOLLING AVE,1,3
38.02359932,-78.48006491,624 BOLLING AVE,1,3
38.023341,-78.48103209,609 BLENHEIM AVE,0,2
38.02277327,-78.47839206,714 BOLLING AVE,0,1
38.02002201,-78.46990891,1311 HAMPTON ST,0,1
38.01977082,-78.46857936,1400 VINE ST,0,1
38.0226902,-78.4841566,405 ELLIOTT AVE,0,2
38.04018624,-78.49518794,605 13TH ST,0,1
38.02537187,-78.47862574,517 AVON ST,0,2
38.02209833,-78.49652223,767 PROSPECT AVE,0,1
38.02198402,-78.49722326,764 ORANGEDALE AVE,0,1
38.02112912,-78.49589272,611 BAILEY RD,0,1
38.02140549,-78.49646532,623 BAILEY RD,0,2
38.05421463,-78.49268477,2010 MEADOWBROOK RD,0,1
38.02174205,-78.51777215,2414 SUNSET RD,0,1
38.02130086,-78.52312864,254 STRIBLING AVE,0,1
38.01816724,-78.47651086,1007 ALTAVISTA AVE,1,3
38.04821116,-78.49905031,1852 WESTVIEW RD,0,1
38.03977352,-78.51227223,142 BOLLINGWOOD RD,0,1
38.03613987,-78.49624566,1120 JOHN ST,0,1
38.03635225,-78.49608675,1116 JOHN ST,0,1
38.03613987,-78.49624566,1120 JOHN ST,0,1
38.04303506,-78.50310652,32 UNIVERSITY CIR,0,1
38.03028941,-78.50932297,210 MONTEBELLO CIR,0,1
38.02765761,-78.50419468,123 NORTH BAKER ST,0,1
-90,-152.6442705,1132 MARKET ST,0,1
-90,-152.6442705,1132 MARKET ST,0,1
38.0355202,-78.4989897,217 14TH ST,0,1
38.03996512,-78.49732089,512 15TH ST,0,2
38.04606536,-78.49703901,910 COTTAGE LN,0,1
38.03996512,-78.49732089,512 15TH ST,0,2
38.02944264,-78.51203835,112 DUNOVA CT,0,1
38.06000182,-78.49573673,2118 ANGUS RD,0,1
38.04112199,-78.49704846,604 CABELL AVE,0,3
38.05927224,-78.48811668,2021 MICHIE DR,1,2
38.03065794,-78.50377205,436 BRANDON AVE,0,1
38.02809197,-78.50410836,127 NORTH BAKER ST,0,1
38.02629385,-78.51309227,2006 JEFFERSON PARK AVE,0,1
38.02774951,-78.51987791,115 APPLE TREE RD,0,1
38.04195261,-78.4968655,630 CABELL AVE,0,1
38.04195261,-78.4968655,630 CABELL AVE,0,2
38.03810246,-78.48210627,920 HARRIS ST,1,3
38.0251426,-78.4996249,1112 FOREST HILLS AVE,0,2
38.01496915,-78.47015134,1013 LINDEN AVE,0,2
38.01496915,-78.47015134,1013 LINDEN AVE,0,3
38.02967222,-78.50849669,1712 JEFFERSON PARK AVE,0,2
38.01496915,-78.47015134,1013 LINDEN AVE,0,1
38.04072285,-78.47814831,1710 ALLIED ST,0,1
-90,-152.6442705,1512 MARKET ST,0,2
38.02952718,-78.51024795,300 MONTEBELLO CIR,0,2
38.04273456,-78.49482558,828 CABELL AVE,0,1
-90,-152.6442705,1101 HIGH ST,0,1
38.02713022,-78.51055547,102 SHAMROCK RD,0,1
38.04072285,-78.47814831,1710 ALLIED ST,0,1
38.02210448,-78.51771326,2410 SUNSET RD,0,1
38.04072285,-78.47814831,1710 ALLIED ST,0,1
38.04770043,-78.49410705,110 HOWARD DR,0,1
38.04247334,-78.48421904,1500 AMHERST ST,0,2
38.02036195,-78.50881497,614 RAINIER RD,0,2
-90,-152.6442705,1110 MARKET ST,0,1
38.02462855,-78.45531895,315 RIVERSIDE AVE,1,3
38.0223382,-78.47005743,302 CARLTON RD,0,1
38.02425539,-78.45557208,311 RIVERSIDE AVE,0,1
38.01368547,-78.51441506,240 MONTE VISTA AVE,0,1
38.01355667,-78.5144333,242 MONTE VISTA AVE,0,1
38.01751622,-78.51644875,2652 JEFFERSON PARK CIR,0,1
38.0171937,-78.51686779,2642 JEFFERSON PARK CIR,0,2
38.025447,-78.47857085,515 AVON ST,0,1
38.03208188,-78.47960394,233 JEFFERSON ST,0,2
38.05054686,-78.50749217,2401 ARLINGTON BLVD,0,1
38.02369854,-78.50082867,1433 BRIARCLIFF AVE,0,1
38.05054686,-78.50749217,2401 ARLINGTON BLVD,0,2
38.0209016,-78.49804769,818 ORANGEDALE AVE,0,2
38.01221948,-78.51083785,300 CAMELLIA DR,0,2
38.01734095,-78.51724439,2636 JEFFERSON PARK CIR,0,1
38.01733954,-78.51700444,2638 JEFFERSON PARK CIR,0,1
38.06382346,-78.4962016,2304 SHELBY DR,0,1
38.03842851,-78.4883079,628 BOOKER ST,0,2
38.06305517,-78.4951054,2208 SHELBY DR,0,2
38.06136662,-78.47662178,98 MEADOWBROOK CT,0,3
38.04147846,-78.50032394,510 RUGBY RD,0,1
38.06278895,-78.49364999,1914 SWANSON DR,0,2
38.02259921,-78.49105734,772 RIDGE ST,0,1
38.02243986,-78.49160736,803 RIDGE ST,0,1
38.02226122,-78.48882329,204 LANKFORD AVE,0,1
38.04189103,-78.49558973,769 MADISON AVE,0,1
38.0174293,-78.51242144,2620 JEFFERSON PARK AVE,0,1
38.04178752,-78.49514609,733 MADISON AVE,0,1
38.02330436,-78.50348553,1512 TRAILRIDGE RD,0,1
38.02328381,-78.50815588,1620 MULBERRY AVE,0,1
38.02311495,-78.51002504,1642 CENTER AVE,0,1
38.03001653,-78.48753786,202 5TH ST,0,1
38.01568385,-78.47095025,1009 LINDEN AVE,0,1
38.05157937,-78.50153465,1115 EMMET ST,0,1
38.02963453,-78.47844264,108 5TH ST,0,1
-90,-152.6442705,408 MARKET ST,0,1
38.02963453,-78.47844264,108 5TH ST,0,1
38.02963453,-78.47844264,108 5TH ST,0,1
-90,-152.6442705,408 MARKET ST,0,1
-90,-152.6442705,408 MARKET ST,0,2
38.05686618,-78.50102885,1243 CEDARS CT,0,2
38.02595522,-78.50404658,411 VALLEY RD EXT,0,1
38.02563687,-78.50376842,417 VALLEY RD EXT,0,2
38.04874681,-78.50501735,1929 ARLINGTON BLVD,0,2
38.04136292,-78.47905181,1739 ALLIED ST,0,1
38.03865379,-78.48390547,703 CONCORD AVE,0,1
38.06319402,-78.48847265,198 ZAN RD,1,1
38.0580505,-78.49193251,2006 HOLIDAY DR,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.0637613,-78.48642339,214 ZAN RD,0,1
38.0637613,-78.48642339,216 ZAN RD,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.03012489,-78.47884793,413 MAIN ST,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.025486,-78.45477873,323 RIVERSIDE AVE,0,1
38.06319145,-78.48850196,192 ZAN RD,1,3
38.02942347,-78.47799847,524 MAIN ST,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.02997985,-78.4887607,211 5TH ST,0,2
38.03823338,-78.49458969,1110 GORDON AVE,0,2
38.02676119,-78.46860316,100 CARLTON RD,0,1
38.02985724,-78.47926643,400 MAIN ST,0,2
38.02676119,-78.46860316,100 CARLTON RD,0,3
38.0237153,-78.48430758,237 ELLIOTT AVE,0,3
38.0276222,-78.50979041,108 CARROLLTON TER,0,1
38.02470307,-78.46854185,156 CARLTON RD,0,1
38.03508905,-78.49836582,218 14TH ST,0,3
38.03508905,-78.49836582,218 14TH ST,0,1
38.03508905,-78.49836582,218 14TH ST,0,1
38.03508905,-78.49836582,218 14TH ST,0,1
38.03508905,-78.49836582,218 14TH ST,0,2
38.03534646,-78.49861288,216 14TH ST,0,2
38.03534646,-78.49861288,216 14TH ST,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.03534646,-78.49861288,216 14TH ST,0,1
38.03977913,-78.45786222,1226 SMITH ST,0,1
38.03534646,-78.49861288,216 14TH ST,0,1
38.03982927,-78.45748614,1224 SMITH ST,0,1
38.05686618,-78.50102885,1243 CEDARS CT,0,1
38.05686618,-78.50102885,1243 CEDARS CT,0,1
38.02973809,-78.47886581,416 MAIN ST,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.02973809,-78.47886581,416 MAIN ST,0,1
38.02713022,-78.51055547,102 SHAMROCK RD,0,1
38.03108905,-78.47732051,100 COURT SQ,0,2
38.03107927,-78.47696657,224 COURT SQ,0,2
38.03118163,-78.47756661,500 COURT SQ,0,1
38.02959429,-78.4712147,1101 JEFFERSON ST,0,1
38.02959429,-78.4712147,1101 JEFFERSON ST,0,2
38.02757531,-78.47821992,310 AVON ST,0,1
38.04275936,-78.45661061,1103 RIVER CT,0,1
38.02281515,-78.52019142,207 STRIBLING AVE,0,2
38.04033511,-78.48373237,1115 FOREST ST,0,1
38.04060402,-78.48402217,1117 FOREST ST,0,1
38.02185495,-78.46874601,1310 CARLTON AVE,0,1
38.0247573,-78.4773539,759 BELMONT AVE,0,2
38.02185495,-78.46874601,1310 CARLTON AVE,0,1
38.0247573,-78.4773539,759 BELMONT AVE,0,1
38.0247573,-78.4773539,759 BELMONT AVE,0,1
38.03662277,-78.49246107,340 10TH ST,0,1
-90,-152.6442705,609 MARKET ST,0,2
38.02940251,-78.48956559,599 DICE ST,0,2
38.03524306,-78.49925395,207 14TH ST,0,1
38.03524306,-78.49925395,207 14TH ST,0,1
38.03524306,-78.49925395,207 14TH ST,0,2
38.04211465,-78.50126692,10 UNIVERSITY CIR,0,1
38.03524306,-78.49925395,207 14TH ST,0,2
38.03524306,-78.49925395,207 14TH ST,0,1
38.02185495,-78.46874601,1310 CARLTON AVE,0,1
38.03003333,-78.49416087,854 NALLE ST,0,1
38.01457754,-78.46996252,1000 LINDEN AVE,1,3
38.03631791,-78.46843877,813 LOCUST AVE,0,1
-90,-152.6442705,914 JEFFERSON ST,0,1
38.0253779,-78.47650076,733 HINTON AVE,0,1
38.02534427,-78.47569022,150 GOODMAN ST,0,2
38.01496915,-78.47015134,1013 LINDEN AVE,0,2
38.01421682,-78.51248562,205 AZALEA DR,0,1
38.04686921,-78.47072854,102 MELBOURNE PARK CIR,0,2
38.04564556,-78.47119919,1227 PARK ST,0,1
38.04149419,-78.51125553,115 BOLLINGWOOD RD,0,1
38.02762434,-78.49954632,1200 CHERRY AVE,0,2
38.04576736,-78.49706831,908 COTTAGE LN,0,1
38.04562726,-78.50420385,130 UNIVERSITY GDNS,0,2
38.02967222,-78.50849669,1712 JEFFERSON PARK AVE,0,1
38.0381864,-78.46283136,922 ST CLAIR AVE,0,2
-90,-152.6442705,914 JEFFERSON ST,0,1
38.05733219,-78.48657734,138 BRANDYWINE CT,0,1
38.06148155,-78.5001854,1614 RICKY RD,0,2
38.06121417,-78.50069791,1610 RICKY RD,0,1
38.06140842,-78.49920121,2307 ANGUS RD,0,2
38.02521608,-78.52251931,115 WESTERLY AVE,0,2
38.06089491,-78.48325331,1630 BRANDYWINE DR,0,1
38.06078935,-78.50077215,1609 RICKY RD,0,1
38.06051761,-78.501784,1602 RICKY RD,0,1
38.06050103,-78.49979845,2307 DELLMEAD LN,0,1
38.06063545,-78.48347392,1628 BRANDYWINE DR,0,2
38.06019979,-78.49917383,2303 DELLMEAD LN,0,1
38.06000938,-78.48168821,1714 KENWOOD LN,0,2
38.0594384,-78.48007228,1701 KENWOOD LN,0,1
38.05968806,-78.49627172,2119 ANGUS RD,0,1
38.05923012,-78.48548424,1609 BRANDYWINE DR,0,2
38.05778679,-78.48650423,148 BRANDYWINE CT,0,1
38.05904723,-78.48561192,1607 BRANDYWINE DR,0,1
38.05900502,-78.49791221,2211 WAYNE AVE,1,3
38.05900502,-78.49791221,2211 WAYNE AVE,1,3
38.04632511,-78.48853847,1105 HERNDON RD,0,2
38.02357521,-78.49189388,932 5TH ST,0,2
38.02418081,-78.49118919,730 5TH ST,0,1
38.05248631,-78.50321414,1111 MILLMONT ST,1,2
38.01957909,-78.47392741,1202 MONTICELLO AVE,0,2
38.02675758,-78.47660703,309 MONTICELLO RD,0,1
38.05158695,-78.50141429,1108 EMMET ST,0,2
38.06318786,-78.48856042,180 ZAN RD,1,2
38.03120929,-78.46476633,512 STEWART ST,0,1
38.0637613,-78.48642339,212 ZAN RD,0,1
38.05333357,-78.49825353,1230 EMMET ST,0,1
38.02269464,-78.49246854,804 5TH ST,0,1
38.02073686,-78.46717105,1412 SUNRISE PARK LN,0,2
38.03229274,-78.46767037,602 ORANGE ST,0,1
38.02061118,-78.49505686,1003 5TH ST,0,1
38.06319312,-78.48848226,196 ZAN RD,1,2
38.03254696,-78.46363889,1431 HIGH ST,0,2
38.02039648,-78.49507281,1007 5TH ST,0,2
38.05860831,-78.49306874,2018 HOLIDAY DR,0,1
38.02422369,-78.47429472,906 MONTICELLO RD,0,1
38.03142712,-78.47437324,815 HIGH ST,0,1
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.03178307,-78.46655015,1142 HIGH ST,0,2
38.02674226,-78.51589742,113 MAURY AVE,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,2
38.02677048,-78.51594063,115 MAURY AVE,0,1
38.03823113,-78.48193585,924 HARRIS ST,0,2
38.02875423,-78.50912496,1800 JEFFERSON PARK AVE,0,1
38.04347278,-78.49364606,832 CABELL AVE,0,2
38.01137273,-78.50294817,1162 5TH ST,0,1
38.02947285,-78.46788579,1202 HIGH ST,0,2
38.03706957,-78.48931096,900 PRESTON AVE,1,1
38.04780054,-78.50478276,1910 ARLINGTON BLVD,1,3
38.03139154,-78.46470707,508 STEWART ST,0,2
38.03809638,-78.46349833,913 ST CLAIR AVE,0,1
38.03508905,-78.49836582,218 14TH ST,0,2
38.06019774,-78.48720131,2111 MICHIE DR,0,1
38.06019774,-78.48720131,2111 MICHIE DR,0,1
38.02467606,-78.51896373,113 PIEDMONT AVE,0,2
38.0275105,-78.51983573,113 APPLE TREE RD,0,1
